city,state,median_sale_price
Posen,Illinois,208500.0
Poseyville,Indiana,145000.0
Post Falls,Idaho,483262.5
Post Oak Bend City,Texas,437000.0
Poteet,Texas,216750.0
Poth,Texas,295375.0
Potlatch,Idaho,282500.0
Potomac,Illinois,86000.0
Potomac,Maryland,1150000.0
Potomac Heights,Maryland,123500.0
Potomac Mills,Virginia,576125.0
Potomac Park,California,266250.0
Potomac Park,Maryland,164000.0
Potosi,Texas,378400.0
Potrero,California,640000.0
Potsdam,New York,169000.0
Pottawattamie Park,Indiana,335000.0
Potter Lake,Wisconsin,322000.0
Potter Valley,California,560000.0
Pottersville,New Jersey,780000.0
Pottersville,New York,287450.0
Potterville,Michigan,290450.0
Pottery Addition,Ohio,76000.0
Pottsboro,Texas,358000.0
Pottsgrove,Pennsylvania,378000.0
Pottstown,Pennsylvania,245000.0
Pottsville,Arkansas,197500.0
Pottsville,Pennsylvania,126750.0
Poughkeepsie,New York,353750.0
Poulan,Georgia,100875.0
Poulsbo,Washington,654995.0
Poultney,Vermont,185000.0
Pound,Virginia,179250.0
Pound,Wisconsin,163000.0
Pound Ridge,New York,1195000.0
Pounding Mill,Virginia,155000.0
Poway,California,1265000.0
Powder Horn,Wyoming,876250.0
Powder Springs,Georgia,350000.0
Powderly,Texas,217500.0
Powdersville,South Carolina,409000.0
Powell,Ohio,551500.0
Powell,Tennessee,345000.0
Powers,Oregon,169500.0
Powers Lake,Wisconsin,387500.0
Powhatan,Virginia,440000.0
Powhatan Point,Ohio,145000.0
Pownal Center,Vermont,295450.0
Poydras,Louisiana,129750.0
Poynette,Wisconsin,375728.5
Prague,Oklahoma,175000.0
Prairie City,Iowa,240000.0
Prairie Creek,Arkansas,444500.0
Prairie Grove,Arkansas,312492.0
Prairie Grove,Illinois,486450.0
Prairie Heights,Washington,576225.0
Prairie Home,Missouri,184750.0
Prairie Ridge,Washington,522475.0
Prairie View,Texas,315900.0
Prairie Village,Kansas,466000.0
Prairie du Sac,Wisconsin,365000.0
Prairieburg,Iowa,127500.0
Prairieville,Louisiana,315000.0
Prairiewood Village,South Dakota,506250.0
Prathersville,Missouri,325000.0
Prattville,Alabama,265828.0
Preakness,New Jersey,650000.0
Preemption,Illinois,200000.0
Premont,Texas,70500.0
Prescott,Arizona,581000.0
Prescott,Arkansas,119000.0
Prescott,Washington,76000.0
Prescott,Wisconsin,354500.0
Prescott Valley,Arizona,477000.0
Presidential Lakes Estates,New Jersey,347500.0
Presquille,Louisiana,275000.0
Prestbury,Illinois,437000.0
Preston,Idaho,390000.0
Preston,Minnesota,245000.0
Preston,Texas,385000.0
Preston Heights,Illinois,235000.0
Pretty Bayou,Florida,395000.0
Price,Utah,265000.0
Prices Fork,Virginia,489535.0
Priceville,Alabama,340153.75
Prichard,Alabama,48000.0
Prien,Louisiana,296175.0
Priest Point,Washington,989500.0
Priest River,Idaho,379000.0
Primera,Texas,262875.0
Prince Frederick,Maryland,397000.0
Prince George,Virginia,314000.0
Prince's Lakes,Indiana,334375.0
Princeton,Florida,486420.0
Princeton,Illinois,160500.0
Princeton,Iowa,345000.0
Princeton,Massachusetts,584750.0
Princeton,Minnesota,260000.0
Princeton,New Jersey,1055000.0
Princeton,North Carolina,239000.0
Princeton,Texas,346102.5
Princeton Junction,New Jersey,760000.0
Princeton Meadows,New Jersey,509750.0
Princetown,New York,426250.0
Princeville,Hawaii,1507500.0
Princeville,Illinois,179250.0
Princeville,North Carolina,67500.0
Prineville,Oregon,403748.75
Prineville Lake Acres,Oregon,585000.0
Pringle,Pennsylvania,165000.0
Prior Lake,Minnesota,452000.0
Proctor,Vermont,229500.0
Proctorsville,Vermont,275000.0
Progreso,Texas,150670.0
Progress,Pennsylvania,235000.0
Progress Village,Florida,298250.0
Pronghorn,Oregon,1715000.0
Prophetstown,Illinois,89900.0
Prospect,Kentucky,565000.0
Prospect,New York,136000.0
Prospect,Ohio,242500.0
Prospect,Oregon,159000.0
Prospect,Pennsylvania,370000.0
Prospect Heights,Illinois,302500.0
Prospect Park,New Jersey,451000.0
Prospect Park,Pennsylvania,314000.0
Prosper,Texas,894750.0
Prosperity,South Carolina,232500.0
Prosser,Washington,397497.5
Providence,New York,340000.0
Providence,Rhode Island,445000.0
Providence,Texas,324125.0
Providence,Utah,448800.0
Providence Village,Texas,320750.0
Provincetown,Massachusetts,1150000.0
Provo,Utah,440682.5
Prue,Oklahoma,159000.0
Prunedale,California,957500.0
Puckett,Mississippi,209000.0
Pueblo,Colorado,264250.0
Pueblo West,Colorado,404000.0
Pughtown,Pennsylvania,320900.0
Puhi,Hawaii,699500.0
Pukalani,Hawaii,1092500.0
Pulaski,New York,160000.0
Pulaski,Virginia,182250.0
Pulaski,Wisconsin,305000.0
Pullman,Washington,457375.0
Pulteney,New York,999999.0
Pultneyville,New York,241000.0
Pumphrey,Maryland,384950.0
Pumpkin Center,North Carolina,221000.0
Punaluu,Hawaii,357500.0
Punta Gorda,Florida,447500.0
Punta Rassa,Florida,300000.0
Pupukea,Hawaii,2350000.0
Purcell,Missouri,155711.0
Purcell,Oklahoma,213750.0
Purcellville,Virginia,707500.0
Purdy,Washington,640000.0
Puryear,Tennessee,163900.0
Put-in-Bay,Ohio,287500.0
Putnam,Connecticut,319900.0
Putnam Lake,New York,467000.0
Putnam Valley,New York,550000.0
Putney,Georgia,131000.0
Puyallup,Washington,580000.0
Pylesville,Maryland,277950.0
Pymatuning Central,Pennsylvania,125625.25
Pymatuning North,Pennsylvania,127500.0
Quail Creek,Texas,306250.0
Quail Ridge,Florida,374995.0
Quail Valley,California,422272.5
Quaker City,Ohio,110000.0
Quakertown,Pennsylvania,307500.0
Quantico,Virginia,353125.0
Quarryville,Pennsylvania,302125.0
Quartz Hill,California,525000.0
Quechee,Vermont,360000.0
Queen Anne,Maryland,750000.0
Queen City,Missouri,146250.0
Queen Creek,Arizona,619490.0
Queen Valley,Arizona,384000.0
Queenland,Maryland,502530.0
Queens Gate,Pennsylvania,396250.0
Queensbury,New York,338250.0
Queensland,Maryland,502530.0
Queenstown,Maryland,396500.0
Quenemo,Kansas,69000.0
Quentin,Pennsylvania,340000.0
Quinby,South Carolina,213225.0
Quincy,Florida,209575.0
Quincy,Illinois,155225.0
Quincy,Massachusetts,682500.0
Quincy,Michigan,152500.0
Quincy,Ohio,90000.0
Quincy,Washington,413500.0
Quinebaug,Connecticut,382500.0
Quinlan,Texas,255000.0
Quinnesec,Michigan,257500.0
Quinton,Oklahoma,175000.0
Quiogue,New York,1350000.0
Quitman,Georgia,125000.0
Quitman,Mississippi,185975.0
Quogue,New York,3375000.0
Quonochontaug,Rhode Island,1951250.0
Raceland,Kentucky,130000.0
Raceland,Louisiana,200750.0
Racine,Wisconsin,195500.0
Radcliff,Kentucky,233000.0
Rader Creek,Montana,474450.0
Radford,Virginia,270000.0
Radisson,New York,367500.0
Radium Springs,New Mexico,389000.0
Radnor Township,Pennsylvania,637500.0
Raeford,North Carolina,277242.0
Raft Island,Washington,1050000.0
Rafter J Ranch,Wyoming,1985500.0
Ragland,Alabama,110000.0
Rahway,New Jersey,501250.0
Railroad,Pennsylvania,1626750.0
Rainbow,California,880000.0
Rainbow City,Alabama,260475.0
Rainbow Lakes,New Jersey,683750.0
Rainbow Lakes Estates,Florida,233475.0
Rainbow Park,Florida,235950.0
Rainbow Springs,Florida,346622.0
Rainier,Oregon,477500.0
Rainier,Washington,495375.0
Rainsville,Alabama,221975.0
Raintree Plantation,Missouri,405000.0
Raleigh,North Carolina,431500.0
Raleigh Hills,Oregon,917000.0
Ralls,Texas,90000.0
Ralston,Iowa,97250.0
Ralston,Nebraska,256500.0
Ramah,New Mexico,650000.0
Ramapo,New York,751000.0
Ramblewood,New Jersey,440000.0
Ramblewood,Pennsylvania,415000.0
Ramona,California,787000.0
Ramona,Oklahoma,375000.0
Ramseur,North Carolina,198375.0
Ramsey,Minnesota,382975.0
Ramsey,New Jersey,690000.0
Ramtown,New Jersey,582450.0
Ranchester,Wyoming,365000.0
Ranchettes,Wyoming,664000.0
Rancho Alegre,Texas,122000.0
Rancho Cordova,California,540000.0
Rancho Cucamonga,California,689750.0
Rancho Mirage,California,901250.0
Rancho Mission Viejo,California,971250.0
Rancho Murieta,California,723747.5
Rancho Palos Verdes,California,1457500.0
Rancho San Diego,California,885000.0
Rancho Santa Fe,California,4500000.0
Rancho Santa Margarita,California,1005000.0
Rancho Tehama Reserve,California,155000.0
Rancho Viejo,Texas,273747.5
Ranchos de Taos,New Mexico,284913.0
Rand,West Virginia,18000.0
Randallstown,Maryland,380000.0
Randleman,North Carolina,260000.0
Randolph,Maine,250000.0
Randolph,Massachusetts,531875.0
Randolph,Mississippi,135000.0
Randolph,Missouri,125000.0
Randolph,New York,146250.0
Randolph,Vermont,376000.0
Randolph,Wisconsin,209500.0
Randolph Town,Massachusetts,531875.0
Random Lake,Wisconsin,337500.0
Ranger,Georgia,140000.0
Rankin,Illinois,89500.0
Rankin,Pennsylvania,86000.0
Ranlo,North Carolina,274500.0
Ranshaw,Pennsylvania,50000.0
Ransom Canyon,Texas,356250.0
Ransomville,New York,220950.0
Ranson,West Virginia,349080.0
Rantoul,Illinois,126000.0
Raoul,Georgia,273000.0
Rapid City,Michigan,336500.0
Rapid City,South Dakota,345000.0
Rapid Valley,South Dakota,328700.0
Rapids,New York,362600.0
Rapids City,Illinois,293750.0
Raritan,New Jersey,580000.0
Rarity Bay,Tennessee,1090000.0
Rathdrum,Idaho,470000.0
Raubsville,Pennsylvania,287127.0
Rauchtown,Pennsylvania,285000.0
Raven,Virginia,95000.0
Ravena,New York,223000.0
Ravenel,South Carolina,532500.0
Ravenna,Kentucky,143500.0
Ravenna,Michigan,238125.0
Ravenna,Nebraska,145000.0
Ravenna,Ohio,167900.0
Ravensdale,Washington,1460000.0
Ravenswood,West Virginia,176125.0
Ravensworth,Virginia,760000.0
Ravine,Pennsylvania,180050.0
Rawlings,Maryland,132000.0
Rawson,Ohio,161400.0
Ray,North Dakota,142450.0
Raymond,Iowa,242000.0
Raymond,Minnesota,249500.0
Raymond,Mississippi,347750.0
Raymond,New Hampshire,425000.0
Raymond,Ohio,215760.0
Raymond,Wisconsin,554250.0
Raymondville,Texas,125000.0
Raymore,Missouri,355000.0
Rayne,Louisiana,148525.0
Raynham,Massachusetts,607500.0
Raynham Center,Massachusetts,540000.0
Raytown,Missouri,205000.0
Rayville,Missouri,225000.0
Reading,Massachusetts,780750.0
Reading,Michigan,122000.0
Reading,Ohio,249925.0
Reading,Pennsylvania,190750.0
Readlyn,Iowa,201250.0
Readsboro,Vermont,225000.0
Reamstown,Pennsylvania,372000.0
Red Bank,New Jersey,677500.0
Red Banks,Mississippi,193500.0
Red Bluff,California,291500.0
Red Boiling Springs,Tennessee,222500.0
Red Chute,Louisiana,249975.0
Red Cliff,Colorado,735000.0
Red Creek,New York,207500.0
Red Cross,North Carolina,298750.0
Red Feather Lakes,Colorado,355500.0
Red Hill,Pennsylvania,262500.0
Red Hill,South Carolina,285400.0
Red Hook,New York,500000.0
Red Lake,Arizona,515000.0
Red Lick,Texas,348500.0
Red Lion,Pennsylvania,220125.0
Red Lodge,Montana,594888.0
Red Oak,North Carolina,382250.0
Red Oak,Texas,384922.5
Red Oaks Mill,New York,430000.0
Red Rock,Arizona,299990.0
Red Rock,Texas,717625.0
Red Springs,North Carolina,149750.0
Red Wing,Minnesota,300000.0
Redan,Georgia,250000.0
Redbird Smith,Oklahoma,101750.0
Redding,California,383500.0
Redding Center,Connecticut,2075000.0
Redfield,Arkansas,214000.0
Redfield,Iowa,207875.0
Redfield,New York,230000.0
Redford,New York,265000.0
Redington Beach,Florida,1028750.0
Redington Shores,Florida,650000.0
Redland,Alabama,348022.0
Redland,Maryland,551250.0
Redland,Texas,98995.0
Redlands,California,615000.0
Redlands,Colorado,554700.0
Redmond,Oregon,499402.0
Redmond,Washington,1080999.5
Redondo Beach,California,1502500.0
Redstone,Colorado,1180000.0
Redvale,Colorado,400000.0
Redwater,Texas,155412.0
Redway,California,280000.0
Redwood,Oregon,525000.0
Redwood,Texas,269000.0
Redwood City,California,1625000.0
Redwood Valley,California,540000.0
Reece City,Alabama,118000.0
Reedley,California,385000.0
Reedsburg,Wisconsin,257000.0
Reedsport,Oregon,280000.0
Reedsville,Pennsylvania,290000.0
Reedsville,Wisconsin,234000.0
Reedurban,Ohio,185250.0
Reeltown,Alabama,187500.0
Reeseville,Wisconsin,162625.0
Reform,Alabama,105750.0
Regency at Monroe,New Jersey,741100.0
Rehobeth,Alabama,281799.5
Rehoboth,Massachusetts,641724.75
Reidland,Kentucky,209250.0
Reidsville,North Carolina,191000.0
Reidville,South Carolina,389900.0
Reiffton,Pennsylvania,321100.0
Reightown,Pennsylvania,290000.0
Reinbeck,Iowa,158750.0
Reinerton,Pennsylvania,138500.0
Reinholds,Pennsylvania,329000.0
Reisterstown,Maryland,335000.0
Reliez Valley,California,1735000.0
Rembrandt,Iowa,162000.0
Remer,Minnesota,165000.0
Reminderville,Ohio,303250.0
Remington,Indiana,185000.0
Remington,Ohio,555000.0
Remington,Virginia,372500.0
Remlap,Alabama,257975.0
Remsenburg-Speonk,New York,1220000.0
Remy,Oklahoma,398500.0
Renaissance at Monroe,New Jersey,618500.0
Rendon,Texas,473750.0
Rennerdale,Pennsylvania,281197.5
Renningers,Pennsylvania,213000.0
Reno,Nevada,533500.0
Reno,Ohio,244500.0
Reno,Texas,353750.0
Reno Beach,Ohio,277500.0
Renovo,Pennsylvania,70500.0
Rensselaer,Indiana,193200.0
Rensselaer,New York,215250.0
Rensselaerville,New York,337500.0
Renton,Washington,652000.0
Rentz,Georgia,135000.0
Republic,Michigan,89625.0
Republic,Missouri,266175.0
Republic,Ohio,165000.0
Republic,Pennsylvania,165000.0
Resaca,Georgia,221900.0
Reserve,Louisiana,145000.0
Reservoir,Pennsylvania,180000.0
Rest Haven,Illinois,179250.0
Reston,Virginia,615000.0
Retreat,Texas,272500.0
Retsof,New York,166000.0
Revere,Massachusetts,650000.0
Rewey,Wisconsin,421950.0
Rexburg,Idaho,319950.0
Rexland Acres,California,262500.0
Reynolds,Illinois,163000.0
Reynolds Heights,Pennsylvania,309777.5
Reynoldsburg,Ohio,310000.0
Rheems,Pennsylvania,297608.0
Rhinebeck,New York,549000.0
Rhinecliff,New York,1048250.0
Rhodhiss,North Carolina,200000.0
Rhododendron,Oregon,397500.0
Rhome,Texas,272500.0
Rialto,California,590000.0
Rib Mountain,Wisconsin,330000.0
Ricardo,Texas,425000.0
Rice,Minnesota,289000.0
Rice,Texas,279000.0
Rice Tracts,Texas,385000.0
Riceville,Tennessee,311500.0
Rich Creek,Virginia,85000.0
Rich Hill,Missouri,210250.0
Rich Square,North Carolina,68000.0
Richardson,Texas,447500.0
Richardton,North Dakota,150000.0
Richboro,Pennsylvania,620000.0
Richfield,California,595000.0
Richfield,Minnesota,350000.0
Richfield,New York,180975.0
Richfield,North Carolina,285250.0
Richfield,Ohio,465000.0
Richfield,Wisconsin,510000.0
Richfield Springs,New York,122500.0
Richford,New York,65000.0
Richford,Vermont,215000.0
Richland,Michigan,392000.0
Richland,Mississippi,220000.0
Richland,Missouri,140000.0
Richland,New Jersey,351000.0
Richland,New York,163000.0
Richland,Pennsylvania,250000.0
Richland,Texas,165000.0
Richland,Washington,449950.0
Richland Hills,Texas,304992.5
Richlands,North Carolina,275000.0
Richlands,Virginia,138700.0
Richlandtown,Pennsylvania,349950.0
Richlawn,Kentucky,425000.0
Richmond,California,655125.0
Richmond,Illinois,276250.0
Richmond,Indiana,125000.0
Richmond,Kansas,152500.0
Richmond,Kentucky,302750.0
Richmond,Maine,273750.0
Richmond,Massachusetts,485000.0
Richmond,Michigan,277000.0
Richmond,Minnesota,290000.0
Richmond,Missouri,179700.0
Richmond,New York,382500.0
Richmond,Ohio,28200.0
Richmond,Rhode Island,435000.0
Richmond,Texas,346250.0
Richmond,Utah,465000.0
Richmond,Vermont,470000.0
Richmond,Virginia,390225.0
Richmond Dale,Ohio,89000.0
Richmond Heights,Florida,510000.0
Richmond Heights,Missouri,400000.0
Richmond Heights,Ohio,219900.0
Richmond Hill,Georgia,386500.0
Richmond West,Florida,641250.0
Richmondville,New York,202000.0
Richton Park,Illinois,191500.0
Richvale,California,405000.0
Richville,New York,157500.0
Richville,Ohio,208250.0
Richwood,New Jersey,680000.0
Richwood,Ohio,201000.0
Richwood,Texas,282750.0
Riddle,Oregon,244000.0
Ridge,New York,434750.0
Ridge Manor,Florida,261500.0
Ridge Wood Heights,Florida,372000.0
Ridgebury,Connecticut,1139950.0
Ridgecrest,California,273500.0
Ridgecrest,Florida,294950.0
Ridgefield,Connecticut,850000.0
Ridgefield,Illinois,370250.0
Ridgefield,New Jersey,878000.0
Ridgefield,Washington,600481.25
Ridgefield Park,New Jersey,599750.0
Ridgeland,Mississippi,315000.0
Ridgeland,South Carolina,342000.0
Ridgeland,Wisconsin,160000.0
Ridgeley,West Virginia,110500.0
Ridgemark,California,978750.0
Ridgetop,Tennessee,479975.0
Ridgeville,South Carolina,237500.0
Ridgeway,New York,366500.0
Ridgeway,Virginia,185450.0
Ridgeway,Wisconsin,266700.0
Ridgewood,Illinois,177250.0
Ridgewood,New Jersey,1110000.0
Ridgewood,Ohio,421000.0
Ridgway,Colorado,1041000.0
Ridgway,Pennsylvania,130000.0
Ridley Park,Pennsylvania,330250.0
Riegelsville,Pennsylvania,525000.0
Riesel,Texas,309775.0
Rifle,Colorado,450000.0
Rifton,New York,682500.0
Riga,New York,275000.0
Rigby,Idaho,315000.0
Riley,Kansas,119000.0
Rincon,Georgia,325000.0
Rincon Valley,Arizona,483745.0
Riner,Virginia,340237.5
Rineyville,Kentucky,345000.0
Ringoes,New Jersey,537500.0
Ringtown,Pennsylvania,175000.0
Ringwood,Illinois,386000.0
Ringwood,New Jersey,570000.0
Rio,Florida,377500.0
Rio,Illinois,127500.0
Rio,Virginia,470000.0
Rio,Wisconsin,250000.0
Rio Bravo,Texas,109900.0
Rio Dell,California,297500.0
Rio Grande,New Jersey,378750.0
Rio Grande City,Texas,220000.0
Rio Hondo,Texas,154950.0
Rio Linda,California,460000.0
Rio Oso,California,413000.0
Rio Pinar,Florida,505000.0
Rio Rico,Arizona,279950.0
Rio Verde,Arizona,700000.0
Rio Vista,California,481975.0
Rio Vista,Texas,234500.0
Rio del Mar,California,1337500.0
Ripley,New York,128850.0
Ripley,Ohio,143125.0
Ripley,West Virginia,172000.0
Ripon,California,655000.0
Ripon,Wisconsin,249500.0
Ririe,Idaho,305000.0
Rising Sun,Indiana,153900.0
Rising Sun,Maryland,342500.0
Rising Sun-Lebanon,Delaware,443500.0
Risingsun,Ohio,140500.0
Rison,Arkansas,197175.0
Rittman,Ohio,167941.75
Ritzville,Washington,227250.0
Riva,Maryland,612500.0
Rivanna,Virginia,945000.0
River Bend,North Carolina,297500.0
River Edge,New Jersey,730000.0
River Falls,Wisconsin,372625.0
River Forest,Illinois,505625.0
River Grove,Illinois,304500.0
River Heights,Utah,505000.0
River Hills,Wisconsin,955000.0
River Oaks,Texas,250000.0
River Park,Florida,299225.0
River Point,Oregon,756500.0
River Ridge,Florida,355125.0
River Ridge,Louisiana,341000.0
River Road,North Carolina,276875.0
River Road,Oregon,415500.0
River Road,Washington,475000.0
River Rouge,Michigan,85000.0
Riverbank,California,495890.0
Riverbend,Washington,791875.0
Riverdale,California,319375.0
Riverdale,Georgia,229000.0
Riverdale,Illinois,129000.0
Riverdale,Iowa,635000.0
Riverdale,New Jersey,425000.0
Riverdale,Utah,425000.0
Riverdale Park,California,357000.0
Riverdale Park,Maryland,577000.0
Rivergrove,Oregon,1135000.0
Riverhead,New York,517500.0
Riverlea,Ohio,662500.0
Riverpoint,Washington,1333750.0
Riverside,Alabama,299000.0
Riverside,California,630000.0
Riverside,Connecticut,1775000.0
Riverside,Idaho,522450.0
Riverside,Illinois,540000.0
Riverside,Iowa,250000.0
Riverside,Maryland,272500.0
Riverside,Missouri,590566.5
Riverside,New York,490000.0
Riverside,Ohio,176200.0
Riverside,Pennsylvania,255000.0
Riverside,Texas,239500.0
Riverside,Utah,508806.5
Riverton,Illinois,150250.0
Riverton,New Jersey,434000.0
Riverton,Utah,492500.0
Riverton,Washington,587500.0
Riverton,Wyoming,223000.0
Riverview,Delaware,425000.0
Riverview,Florida,381545.0
Riverview,Michigan,220000.0
Riverview,Missouri,63500.0
Riverview,South Carolina,450000.0
Riverview Park,Pennsylvania,335000.0
Riverwood,Kentucky,725000.0
Riverwoods,Illinois,950500.0
Rivesville,West Virginia,159000.0
Riviera,Texas,173725.0
Riviera Beach,Florida,392000.0
Riviera Beach,Maryland,374000.0
Roachdale,Indiana,180000.0
Roachester,Ohio,630000.0
Roaming Shores,Ohio,315675.0
Roan Mountain,Tennessee,243000.0
Roann,Indiana,92500.0
Roanoke,Illinois,135500.0
Roanoke,Indiana,240700.0
Roanoke,Texas,626250.0
Roanoke,Virginia,230000.0
Roanoke Rapids,North Carolina,157500.0
Roaring Spring,Pennsylvania,189000.0
Robbins,Illinois,107125.0
Robbins,North Carolina,230000.0
Robbinsdale,Minnesota,310650.0
Robbinsville,New Jersey,582500.0
Robbinsville Center,New Jersey,582500.0
Roberta,Georgia,116500.0
Roberts,Montana,250000.0
Roberts,Wisconsin,334100.0
Robertsdale,Alabama,282311.25
Robertsville,New Jersey,745500.0
Robertsville,Ohio,177500.0
Robesonia,Pennsylvania,222500.0
Robie Creek,Idaho,557500.0
Robinhood,Mississippi,251250.0
Robins,Iowa,442000.0
Robinson,Texas,339700.0
Robinwood,Maryland,390000.0
Rochelle,Illinois,159999.25
Rochester,Illinois,300575.0
Rochester,Massachusetts,683150.0
Rochester,Michigan,475000.0
Rochester,Minnesota,303750.0
Rochester,New Hampshire,390000.0
Rochester,New York,178500.0
Rochester,Pennsylvania,131000.0
Rochester,Vermont,291500.0
Rochester,Washington,498000.0
Rochester,Wisconsin,403750.0
Rochester Hills,Michigan,413000.0
Rock,Michigan,55000.0
Rock Creek,Alabama,173500.0
Rock Creek,Ohio,329900.0
Rock Falls,Illinois,91750.0
Rock Hill,Missouri,296000.0
Rock Hill,South Carolina,300000.0
Rock Island,Illinois,137450.0
Rock Island,Washington,412250.0
Rock Ridge,Connecticut,3740961.0
Rock Springs,Wyoming,275000.0
Rockaway,New Jersey,510031.75
Rockaway Beach,Missouri,206850.0
Rockcreek,Oregon,653500.0
Rockdale,Illinois,232812.5
Rockfield,Indiana,206250.0
Rockfish,North Carolina,273000.0
Rockford,Alabama,112750.0
Rockford,Illinois,150250.0
Rockford,Michigan,368625.0
Rockford,Minnesota,352475.0
Rockford,Ohio,138125.0
Rockford,Tennessee,235975.0
Rockford,Washington,526500.0
Rockford Bay,Idaho,1556250.0
Rockingham,North Carolina,154750.0
Rockland,Massachusetts,500000.0
Rockland,Wisconsin,307500.0
Rockledge,Florida,362900.0
Rockledge,Pennsylvania,357500.0
Rocklin,California,667750.0
Rockmart,Georgia,224200.0
Rockport,Arkansas,217450.0
Rockport,Massachusetts,845000.0
Rockport,Texas,375000.0
Rockport,Washington,299000.0
Rockton,Illinois,271250.0
Rockvale,Colorado,298725.0
Rockvale,Montana,712500.0
Rockvale,Tennessee,544900.0
Rockville,Connecticut,257500.0
Rockville,Indiana,136750.0
Rockville,Maryland,658950.0
Rockville,Minnesota,395700.0
Rockville Centre,New York,770500.0
Rockwall,Texas,465000.0
Rockwell,Arkansas,369650.0
Rockwell,Iowa,218000.0
Rockwell,North Carolina,279000.0
Rockwell Place,Texas,182900.0
Rockwood,Michigan,192475.0
Rockwood,Tennessee,211700.0
Rockwood,Virginia,399000.0
Rocky Mount,North Carolina,180000.0
Rocky Mount,Virginia,233927.0
Rocky Point,New York,505002.75
Rocky Point,North Carolina,266000.0
Rocky Point,Oklahoma,152500.0
Rocky Point,Oregon,239000.0
Rocky Point,Washington,439000.0
Rocky Ripple,Indiana,213000.0
Rocky River,Ohio,358250.0
Rocky Top,Tennessee,193756.75
Rodanthe,North Carolina,729000.0
Rodeo,California,684750.0
Rodessa,Louisiana,99750.0
Rodney Village,Delaware,259000.0
Roebling,New Jersey,283500.0
Roebuck,South Carolina,296250.0
Roeland Park,Kansas,327950.0
Roessleville,New York,261000.0
Roeville,Florida,393500.0
Roff,Oklahoma,144000.0
Rogers,Arkansas,382500.0
Rogers,Minnesota,416242.5
Rogersville,Alabama,282975.0
Rogersville,Missouri,245000.0
Rogersville,Tennessee,195000.0
Rogue River,Oregon,367500.0
Rohnert Park,California,712315.0
Rohrersville,Maryland,252450.0
Roland,Arkansas,635000.0
Roland,Iowa,239000.0
Roland,Oklahoma,170000.0
Rolesville,North Carolina,457635.0
Rolla,Missouri,201500.0
Rolling Fields,Kentucky,915500.0
Rolling Hills,California,2535000.0
Rolling Hills,Kentucky,294000.0
Rolling Hills Estates,California,1780000.0
Rolling Meadows,Illinois,310000.0
Rollingstone,Minnesota,294750.0
Rollingwood,California,560000.0
Rollingwood,Texas,3200000.0
Rollinsville,Colorado,325000.0
Roma,Texas,230000.0
Roman Forest,Texas,362000.0
Romancoke,Maryland,561438.75
Rome,Georgia,226450.0
Rome,Illinois,172625.0
Rome,New York,159400.0
Rome,Wisconsin,186875.0
Rome City,Indiana,390000.0
Romeo,Michigan,275000.0
Romeoville,Illinois,280000.0
Romney,Indiana,470000.0
Romney,West Virginia,170000.0
Romoland,California,607000.0
Romulus,Michigan,196375.0
Romulus,New York,261000.0
Ronald,Washington,740000.0
Ronkonkoma,New York,535000.0
Ronks,Pennsylvania,305000.0
Roopville,Georgia,395000.0
Roosevelt,New Jersey,544500.0
Roosevelt,New York,563800.0
Roosevelt Gardens,Florida,410000.0
Roosevelt Park,Michigan,226500.0
Root,New York,223000.0
Ropesville,Texas,225000.0
Rosalia,Washington,309000.0
Rosamond,California,429500.0
Rosanky,Texas,579999.5
Rosaryville,Maryland,623450.0
Roscoe,Illinois,307500.0
Roscoe,Pennsylvania,147000.0
Roscoe,Texas,165500.0
Rose,New York,185500.0
Rose Bud,Arkansas,160000.0
Rose Creek,Minnesota,252900.0
Rose Hill,Kansas,255000.0
Rose Hill,Virginia,691250.0
Rose Hill Acres,Texas,209950.0
Rose Hills,California,610000.0
Rose Lodge,Oregon,340000.0
Rose Valley,Pennsylvania,900000.0
Roseboom,New York,162000.0
Rosebud,Texas,195000.0
Roseburg,Oregon,332450.0
Roseburg North,Oregon,360500.0
Rosebush,Michigan,154500.0
Rosedale,California,650000.0
Rosedale,Maryland,293950.0
Rosedale,Washington,998725.0
Roseland,California,590051.5
Roseland,Florida,455430.0
Roseland,Indiana,362500.0
Roseland,New Jersey,795250.0
Roseland,Ohio,126250.0
Roselawn,Indiana,285875.0
Roselle,Illinois,325500.0
Roselle,New Jersey,504725.0
Roselle Park,New Jersey,529500.0
Rosemead,California,944000.0
Rosemont,California,468250.0
Rosemont,Illinois,191000.0
Rosemont,Maryland,470000.0
Rosemont,Pennsylvania,440500.0
Rosemount,Minnesota,403500.0
Rosenberg,Texas,343540.0
Rosendale,New York,457500.0
Rosendale,Wisconsin,425000.0
Rosendale Hamlet,New York,442345.0
Rosenhayn,New Jersey,349500.0
Rosepine,Louisiana,237225.0
Roseto,Pennsylvania,238000.0
Roseville,California,620000.0
Roseville,Michigan,163750.0
Roseville,Minnesota,344000.0
Roseville,Ohio,170000.0
Rosewood,Ohio,236000.0
Rosewood Heights,Illinois,166625.0
Rosharon,Texas,320000.0
Rosholt,Wisconsin,155250.0
Rosita,Texas,247450.0
Roslyn,New York,995000.0
Roslyn,Pennsylvania,370250.0
Roslyn,Washington,515000.0
Roslyn Estates,New York,1708750.0
Roslyn Harbor,New York,1900000.0
Roslyn Heights,New York,1195000.0
